id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
DZ039001,Ain Bouziane,Ain Bouziane,ain-bouziane-dz039001,DZ039001,36.606,6.735
DZ039002,Ain Cherchar,Ain Cherchar,ain-cherchar-dz039002,DZ039002,36.718,7.227
DZ039003,Ain Kechra,Ain Kechra,ain-kechra-dz039003,DZ039003,36.803,6.463
DZ039004,Ain Zouit,Ain Zouit,ain-zouit-dz039004,DZ039004,36.901,6.797
DZ039005,Azzaba,Azzaba,azzaba-dz039005,DZ039005,36.756,7.103
DZ039006,Bekkouche Lakhdar,Bekkouche Lakhdar,bekkouche-lakhdar-dz039006,DZ039006,36.696,7.312
DZ039007,Ben Azzouz,Ben Azzouz,ben-azzouz-dz039007,DZ039007,36.898,7.313
DZ039008,Beni Bachir,Beni Bachir,beni-bachir-dz039008,DZ039008,36.803,6.985
DZ039009,Beni Oulbane,Beni Oulbane,beni-oulbane-dz039009,DZ039009,36.646,6.629
DZ039010,Beni Zid,Beni Zid,beni-zid-dz039010,DZ039010,36.915,6.48
DZ039011,Bir El Ouiden,Bir El Ouiden,bir-el-ouiden-dz039011,DZ039011,36.819,6.554
DZ039012,Bouchtata,Bouchtata,bouchtata-dz039012,DZ039012,36.82,6.784
DZ039013,Cheraia,Cheraia,cheraia-dz039013,DZ039013,37.015,6.508
DZ039014,Collo,Collo,collo-dz039014,DZ039014,37.005,6.556
DZ039015,Djendel Saadi Mohamed,Djendel Saadi Mohamed,djendel-saadi-mohamed-dz039015,DZ039015,36.852,7.121
DZ039016,El Ghedir,El Ghedir,el-ghedir-dz039016,DZ039016,36.672,6.969
DZ039017,El Hadaiek,El Hadaiek,el-hadaiek-dz039017,DZ039017,36.827,6.874
DZ039018,El Harrouch,El Harrouch,el-harrouch-dz039018,DZ039018,36.622,6.802
DZ039019,El Marsa,El Marsa,el-marsa-dz039019,DZ039019,37.008,7.291
DZ039020,Emdjez Edchich,Emdjez Edchich,emdjez-edchich-dz039020,DZ039020,36.718,6.803
DZ039021,Es Sebt,Es Sebt,es-sebt-dz039021,DZ039021,36.623,7.067
DZ039022,Fil Fila,Fil Fila,fil-fila-dz039022,DZ039022,36.888,7.091
DZ039023,Hamadi Krouma,Hamadi Krouma,hamadi-krouma-dz039023,DZ039023,36.836,6.944
DZ039024,Kanoua,Kanoua,kanoua-dz039024,DZ039024,37.049,6.424
DZ039025,Kerkera,Kerkera,kerkera-dz039025,DZ039025,36.916,6.62
DZ039026,Kheng Mayoum,Kheng Mayoum,kheng-mayoum-dz039026,DZ039026,36.991,6.28
DZ039027,Oued Zhour,Oued Zhour,oued-zhour-dz039027,DZ039027,36.91,6.344
DZ039028,Ouldja Boulbellout,Ouldja Boulbellout,ouldja-boulbellout-dz039028,DZ039028,36.821,6.392
DZ039029,Ouled Attia,Ouled Attia,ouled-attia-dz039029,DZ039029,37.005,6.361
DZ039030,Ouled Hebaba,Ouled Hebaba,ouled-hebaba-dz039030,DZ039030,36.494,6.943
DZ039031,Oum Toub,Oum Toub,oum-toub-dz039031,DZ039031,36.704,6.511
DZ039032,Ramdane Djamel,Ramdane Djamel,ramdane-djamel-dz039032,DZ039032,36.759,6.93
DZ039033,Salah Bouchaour,Salah Bouchaour,salah-bouchaour-dz039033,DZ039033,36.688,6.884
DZ039034,Sidi Mezghiche,Sidi Mezghiche,sidi-mezghiche-dz039034,DZ039034,36.712,6.708
DZ039035,Skikda,Skikda,skikda-dz039035,DZ039035,36.881,6.888
DZ039036,Tamalous,Tamalous,tamalous-dz039036,DZ039036,36.857,6.657
DZ039037,Zerdezas,Zerdezas,zerdezas-dz039037,DZ039037,36.594,6.915
DZ039038,Zitouna,Zitouna,zitouna-dz039038,DZ039038,36.991,6.464
