id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
DZ029001,Abdelmalek Ramdane,Abdelmalek Ramdane,abdelmalek-ramdane-dz029001,DZ029001,36.082,0.247
DZ029002,Achaacha,Achaacha,achaacha-dz029002,DZ029002,36.264,0.642
DZ029003,Ain Boudinar,Ain Boudinar,ain-boudinar-dz029003,DZ029003,35.993,0.215
DZ029004,Ain Nouissi,Ain Nouissi,ain-nouissi-dz029004,DZ029004,35.808,0.059
DZ029005,Ain Sidi Cherif,Ain Sidi Cherif,ain-sidi-cherif-dz029005,DZ029005,35.818,0.141
DZ029006,Ain Tedles,Ain Tedles,ain-tedles-dz029006,DZ029006,35.966,0.252
DZ029007,Bouguirat,Bouguirat,bouguirat-dz029007,DZ029007,35.77,0.248
DZ029008,El Hessiane,El Hessiane,el-hessiane-dz029008,DZ029008,35.741,0.098
DZ029009,Fornaka,Fornaka,fornaka-dz029009,DZ029009,35.758,-0.041
DZ029010,Hadjadj,Hadjadj,hadjadj-dz029010,DZ029010,36.126,0.33
DZ029011,Hassi Maameche,Hassi Maameche,hassi-maameche-dz029011,DZ029011,35.854,0.081
DZ029012,Khadra,Khadra,khadra-dz029012,DZ029012,36.235,0.556
DZ029013,Kheir Eddine,Kheir Eddine,kheir-eddine-dz029013,DZ029013,35.954,0.181
DZ029014,Mansourah,Mansourah,mansourah-dz029014,DZ029014,35.869,0.246
DZ029015,Mesra,Mesra,mesra-dz029015,DZ029015,35.846,0.177
DZ029016,Mezaghrane,Mezaghrane,mezaghrane-dz029016,DZ029016,35.89,0.063
DZ029017,Mostaganem,Mostaganem,mostaganem-dz029017,DZ029017,35.978,0.109
DZ029018,Nekmaria,Nekmaria,nekmaria-dz029018,DZ029018,36.182,0.63
DZ029019,Oued El Kheir,Oued El Kheir,oued-el-kheir-dz029019,DZ029019,35.944,0.385
DZ029020,Ouled Boughalem,Ouled Boughalem,ouled-boughalem-dz029020,DZ029020,36.294,0.698
DZ029021,Ouled Maalah,Ouled Maalah,ouled-maalah-dz029021,DZ029021,36.046,0.592
DZ029022,Safsaf,Safsaf,safsaf-dz029022,DZ029022,35.87,0.404
DZ029023,Sayada,Sayada,sayada-dz029023,DZ029023,35.937,0.136
DZ029024,Sidi Ali,Sidi Ali,sidi-ali-dz029024,DZ029024,36.063,0.45
DZ029025,Sidi Belattar,Sidi Belattar,sidi-belattar-dz029025,DZ029025,36.046,0.28
DZ029026,Sidi Lakhdar,Sidi Lakhdar,sidi-lakhdar-dz029026,DZ029026,36.181,0.444
DZ029027,Sirat,Sirat,sirat-dz029027,DZ029027,35.737,0.172
DZ029028,Souaflia,Souaflia,souaflia-dz029028,DZ029028,35.85,0.313
DZ029029,Sour,Sour,sour-dz029029,DZ029029,35.962,0.316
DZ029030,Stidia,Stidia,stidia-dz029030,DZ029030,35.821,-0.008
DZ029031,Tazgait,Tazgait,tazgait-dz029031,DZ029031,36.131,0.544
DZ029032,Touahria,Touahria,touahria-dz029032,DZ029032,35.812,0.219
