id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
DZ030_hassi-messaoud_hassi-messaoud,حاسي مسعود,Hassi Messaoud,hassi-messaoud,DZ030_hassi-messaoud_hassi-messaoud,30001,30.54,5.44
